5.753005796224254141e-10 8.160689096229654514e-10 1.968731553725830858e-11 1.570825248651108100e-12 3.532199321546248159e-11 7.232613522950982575e-11 7.934448277399590474e-10 2.423073447336246561e-10 8.666220050176157312e-11 3.384127854134681642e-10 4.406078076642491137e-10 1.941976745353350335e-10 6.584710179191464377e-11 2.812891846054016637e-10 3.118852032561590675e-10 1.365101118694932225e-10 1.070908484010806151e-11 9.999999702078989916e-01 -1.205394780064811650e-12 2.446834841559688304e-10 8.152356774572513025e-10 5.078469679050034286e-11 2.382827410488983965e-10 6.640800790056927050e-10 2.438851940882959452e-04 2.063766224703756777e-10 3.558296916056074738e-10 1.901031323550322713e-10 1.020849117751414586e-05 7.552807472489680518e-11 4.279002973634319356e-10 8.973433002110610967e-11 1.114631519578783559e-09
1.681300186905109522e-10 1.676913317581592057e-10 3.688220745218679812e-12 1.961756443011078186e-12 8.503270227248321843e-12 2.455414094492145633e-11 9.508041167010625947e-11 2.919549527743892088e-11 1.779492590186568411e-11 6.948854755371956686e-11 9.047293103305662292e-11 3.987589985787022819e-11 1.272805224891802611e-11 5.051093066677820954e-11 6.949603959708046014e-11 4.204863087883894364e-11 9.700233066368289443e-13 9.999999973244415585e-01 4.592119550147190659e-12 2.689500138226430942e-11 1.673977626798684298e-10 1.287823974725221679e-12 1.126525099970287622e-11 1.916774050695713296e-11 7.300179411509171963e-05 3.974921193031483730e-11 6.753798764906495000e-11 1.688119319063271080e-11 4.674911026802071479e-06 2.074236524765399086e-11 3.780790760125639408e-11 1.696221684180741964e-11 2.288747018186461248e-10
1.802253349873972405e-10 1.790385872015722328e-10 -3.914802501697212320e-12 -5.642485627948108479e-12 9.114560926402696389e-12 2.516168494412470605e-11 1.019034530334968740e-10 3.094829452403585373e-11 1.907418345869295555e-11 7.448400244132473601e-11 9.697693005786940949e-11 4.274253422936371786e-11 1.363224433844672695e-11 5.420100328917684420e-11 7.377725940084292680e-11 4.740992346217293244e-11 1.343725398281537670e-12 9.999999968650346016e-01 -3.284682731689984412e-12 2.896720978312210621e-11 1.793290924190382296e-10 -9.370668951773664959e-12 1.135419610420602641e-11 1.964456151362630063e-11 7.902417760086451041e-05 3.979038047462877665e-11 6.646900792439180186e-11 2.155023961320181413e-11 5.010985213989593257e-06 2.190730027333448953e-11 4.707830666228472791e-11 1.661287047878441102e-11 2.453282511889975087e-10
1.568798891727794823e-10 1.507230202622768800e-10 -3.356101071429550841e-12 -4.390508638079238536e-12 6.084983997583704936e-12 2.462073024603970599e-11 8.856617226191038919e-11 2.430069483286354310e-11 1.660341365030761821e-11 6.483573493680658643e-11 8.441504653526544739e-11 3.720589024476059685e-11 1.353716563671914480e-11 3.877546881521271973e-11 6.952211251569273818e-11 3.847110851919534729e-11 1.434259990417640284e-12 9.999999975786718620e-01 4.478083312598579222e-12 2.507301773304943028e-11 1.561625031108468137e-10 4.756457185340302206e-12 9.255913461193989923e-12 1.631550847396906895e-11 6.945236005643576891e-05 3.218460096148888656e-11 5.270214107009968396e-11 2.176660628834839384e-11 4.361888438559961090e-06 1.733177808509538676e-11 3.925266055886194092e-11 1.309539141638094121e-11 2.135497146401367536e-10
9.475674831830697958e-09 8.794310324400696999e-09 -1.995946883911935099e-10 -2.337167473702989926e-10 2.558614940306579812e-10 1.651303512144584642e-09 4.208361226161225210e-09 1.308401180779182666e-09 1.002859892866322389e-09 3.916131920945693748e-09 5.098738506890928234e-09 2.247266489332177504e-09 9.185719181976679869e-10 1.834424317718600479e-09 4.519412371943509053e-09 2.376307967003408251e-09 1.026121680349681228e-10 9.999999617973555077e-01 3.032215946185870558e-10 8.346444700160806833e-10 9.436134994319922070e-09 -5.211621157506884291e-10 7.011999375554716613e-10 1.326594476456297631e-09 2.764006970070855625e-04 1.795901306259786658e-09 2.871776662635715682e-09 1.496398932909056605e-09 2.818065694986449520e-06 1.983374423912305172e-09 6.783945025761327931e-09 1.086521925522761894e-09 1.289857907874706329e-08
9.482146268412135108e-09 8.754637129899855837e-09 -2.069637680773669063e-10 -2.319084434168192476e-10 2.560362352983394447e-10 1.504264229417924954e-09 4.257004192626557698e-09 1.275917601877536969e-09 1.003544798618359303e-09 3.918806453347947087e-09 5.102220703513150214e-09 2.248801265780863957e-09 9.186303304837677746e-10 1.959555694249753963e-09 4.842936986923739145e-09 2.438003759616467635e-09 6.845483151996763016e-11 9.999999615385797291e-01 1.896429253682455696e-11 8.770540901047885912e-10 9.446372888983961412e-09 1.052518235793756412e-09 6.637502387888495320e-10 1.261125453698814173e-09 2.773353312019211135e-04 1.648951528773939630e-09 2.562049055643865278e-09 1.288450174556447233e-09 2.819990300225769079e-06 2.017551845714936107e-09 7.198644428138891553e-09 1.383015286688069283e-09 1.290738819661784281e-08
8.668071870642195408e-09 8.009093841977239847e-09 -3.384502698598804824e-11 -1.091201900117757821e-10 3.301432589548126846e-10 1.710496859620569678e-09 3.938038995358209272e-09 1.137944475177907402e-09 9.173870760474750135e-10 3.582363636164911203e-09 4.664177761659507804e-09 2.055734054590142619e-09 7.059277731451003905e-10 2.273205315304663613e-09 3.536559454307022606e-09 1.960008105084503813e-09 3.128887609994372267e-11 9.999999677352443550e-01 6.501053902981550603e-10 7.310338139106413321e-10 8.638837537447993254e-09 5.114162403678773886e-10 5.807608153330270295e-10 1.092177055700916516e-09 2.540135121332341857e-04 1.371928594838995378e-09 2.057159113707758434e-09 9.868024771951422421e-10 2.577884574328988518e-06 1.799856119588221334e-09 7.529788836473059148e-09 1.534638801532207552e-09 1.179924516913171467e-08
7.412711451262999313e-11 7.199232774178068387e-11 1.039080895283200836e-12 -5.338050864260624376e-14 3.645024921441139998e-12 1.749580097359465688e-11 3.786817587984817216e-11 9.488270657616639792e-12 7.845257613621955260e-12 3.063544966479425984e-11 3.988684498761331138e-11 1.758010731178060890e-11 4.892389557833579792e-12 2.356081410888366330e-11 2.262760562614981038e-11 1.985832793647203854e-11 0.000000000000000000e+00 9.999999998272464108e-01 1.742829601778522255e-12 1.825148245331341684e-11 7.390676559979542831e-11 -1.049413137881573067e-12 1.704923633790489811e-12 2.816830351479939635e-12 1.767989796784003376e-05 1.057400443893739970e-11 1.515565178496831536e-11 6.805241941852158789e-12 5.738343014074616131e-06 1.633969887095226932e-11 3.079787938018389008e-11 4.488915544031532894e-12 1.009041008043721768e-10
8.277878335409527541e-11 8.011578989359403526e-11 4.443504576802121223e-13 -7.932128451645752127e-13 4.070450202683182462e-12 1.813389766174354370e-11 4.293160040928155493e-11 1.034734791926190943e-11 8.760908671879142181e-12 3.421103421373847466e-11 4.454219649067084397e-11 1.963195119723271538e-11 5.380620918016193128e-12 2.211203692640541924e-11 2.784903982181044017e-11 2.231934276116896145e-11 7.056474351797794978e-14 9.999999997786390704e-01 2.340413242617650503e-12 1.906406347959241047e-11 8.256583342884803790e-11 -1.955252649522713645e-12 1.821133233790096353e-12 3.062814984101525226e-12 2.004141313038380171e-05 1.051456482430915428e-11 1.420349544797963560e-11 1.455692433846317570e-11 6.408087732763894620e-06 1.845080565342505091e-11 3.375012946620504515e-11 4.727330901253322341e-12 1.126810176673173136e-10
7.556174074944404448e-11 7.275005059528685829e-11 5.285205101053059134e-13 -4.610994644770921397e-13 3.829462656799728807e-12 1.797529977811338244e-11 3.982809207121127143e-11 8.425134093563010540e-12 7.997091561038721530e-12 3.122835578497274474e-11 4.065879887654035625e-11 1.792034560867518951e-11 6.082720130330245872e-12 1.635161107267352610e-11 2.777652864291662403e-11 2.018005282065509392e-11 1.288251563917839250e-13 9.999999998101468668e-01 1.479178065049207732e-12 1.861548498739495070e-11 7.539758630229042305e-11 -1.359715125109164818e-12 1.586796555738325071e-12 2.644660926230541718e-12 1.858738198058943876e-05 8.417062038876224215e-12 1.048136803860602194e-11 1.963861894549786795e-11 5.849400587244112321e-06 1.678466545697114782e-11 3.165505743088983893e-11 4.226772705350039529e-12 1.028569580195470235e-10
2.617349311774635035e-10 2.506763686002844836e-10 2.256463093309709520e-12 -6.863355507515051356e-13 1.365921449961260976e-11 6.719082518752189082e-11 1.286837237498492021e-10 2.565002325539142636e-11 2.770076745967163872e-11 1.081705036318306915e-10 1.408361932925416208e-10 6.207348292988434505e-11 2.512655339303649527e-11 4.336406018303032897e-11 1.043729807513893733e-10 1.208993571229592617e-10 6.693475383382619879e-13 9.999999997441220145e-01 2.857763921798601383e-12 7.197646653897993535e-11 2.612710345648529301e-10 1.693899761969285429e-12 6.019903417081660696e-12 9.684192453566150869e-12 2.262096227952532643e-05 2.506538593962032217e-11 2.770241771821950127e-11 9.002370797956036501e-11 2.195406531463653665e-07 7.009101075502742026e-11 2.673256165745797629e-10 1.497830521800582551e-11 3.562816123789137153e-10
2.558853690896670925e-10 2.437841661573630964e-10 5.407615943314223053e-12 2.597226386269848503e-12 1.335394220398677993e-11 6.659640256663901015e-11 1.267396058226790098e-10 2.558853690896670990e-11 2.708167791588776241e-11 1.057529811627584276e-10 1.376886193207852969e-10 6.068619124982222346e-11 2.354145395624937324e-11 4.939720769140027410e-11 1.155075512058675592e-10 1.166148236915994261e-10 8.725175562234055223e-13 9.999999997500849114e-01 3.712680324255029826e-12 6.984190211699651696e-11 2.555342106189734451e-10 3.304324217312827416e-12 5.629478119972676630e-12 9.211873287228016598e-12 2.235585515793883817e-05 2.409869552451594277e-11 2.636576312903966367e-11 6.064546466579455762e-11 2.146340987342441042e-07 6.567700369312439585e-11 2.588715838986279724e-10 1.538843469528974196e-11 3.483190091338099918e-10
2.400409030717858259e-10 2.274790825322331310e-10 7.998796560488388274e-12 4.546993971026284586e-12 9.392483580848791380e-12 6.555153144078550475e-11 1.198035451860117624e-10 3.264556281776287253e-11 2.540477576641345398e-11 9.920473839966474538e-11 1.291629163560616779e-10 5.692849186109510700e-11 1.788304727884804044e-11 5.290723941605672993e-11 1.209886325143426359e-10 8.444852745927174266e-11 1.023113899042729988e-12 9.999999997764091875e-01 7.285895949064391649e-12 6.809477625158067453e-11 2.398075200304891924e-10 1.621570772058488761e-11 5.280899867579288583e-12 8.641472510584288646e-12 2.114571203830812484e-05 2.077298772592706411e-11 2.856679979481223874e-11 3.121852534544513642e-11 2.013439184641809901e-07 4.953212276973930333e-11 2.513414813459994688e-10 1.319984943389734835e-11 3.267510362433052894e-10
1.884148552896306229e-09 1.776050240045263031e-09 8.575196631175713372e-11 5.225723541348582538e-11 4.912004327787182958e-11 5.386986898874980259e-10 7.565123506922498056e-10 3.240735510981646639e-10 1.994092293621654444e-10 7.786858902138290000e-10 1.013836053880205683e-09 4.468477421390727540e-10 1.073964675150894724e-10 4.668434945824676305e-10 1.048836351145482549e-09 4.670561034920458735e-10 9.636850458371921976e-12 9.999999834716091218e-01 2.072563048492746091e-11 5.822323929281991659e-10 1.883070443094339246e-09 1.450795130096818919e-10 2.562442031938976641e-10 4.974152179646248378e-10 1.818079188155299832e-04 1.486612677770232444e-10 2.543199222768246780e-10 4.353810749752919407e-11 1.631672646808201425e-06 2.939867685054279105e-10 1.367920260616646694e-09 9.345376894240237570e-11 2.564760772921599917e-09
2.640785544802845476e-09 2.507829650900101863e-09 1.523785923504823027e-10 9.646213517364124398e-11 6.884568631751244223e-11 6.025590419110304057e-10 1.079595451913089746e-09 4.304480438028638146e-10 2.794880528875488958e-10 1.091390824602238980e-09 1.420972667877611514e-09 6.262930045270136401e-10 1.531655615985650190e-10 7.265837101948037962e-10 1.912652573755090284e-09 5.851515561724032936e-10 5.949855233642100397e-11 9.999999667971487538e-01 -8.186435722448316031e-11 7.515539340922514872e-10 2.639213749246575758e-09 -4.223929553705522746e-11 3.327389786451584824e-10 6.496332440214999704e-10 2.576828887850374466e-04 1.881895080436217303e-10 4.089570669607037468e-10 4.068143662763343292e-11 2.286920281799263949e-06 3.807755871692856864e-10 2.378748812288449090e-09 1.320392772401422738e-10 3.594718242676421648e-09
2.454120618037156728e-09 2.308209895043510405e-09 1.715225919840633732e-10 1.112218210318350436e-10 6.769710644051753556e-11 6.141262264423809566e-10 1.016820275587154404e-09 3.854319136658256374e-10 2.597323339777673571e-10 1.014245450663011612e-09 1.320530676475684833e-09 5.820232462143876857e-10 9.998087397883375408e-11 7.423818351648459088e-10 1.431391005206506453e-09 4.792349728673488229e-10 9.803366391783919192e-11 9.999999707070518218e-01 2.454116050927715156e-12 7.573629023553353271e-10 2.393507225458089194e-09 -4.417418467814996251e-11 2.895862329283844815e-10 5.644477421485460268e-10 2.420359035282757529e-04 1.812736194513145629e-10 3.793579651361836594e-10 1.890292693318661253e-11 2.125268455220177564e-06 3.248002025758295882e-10 2.224993872385277721e-09 1.227060309018578364e-10 3.340624221738960471e-09
3.212763554570829948e-09 3.148361781461325127e-09 2.637079655474287962e-10 1.738524581065167807e-10 9.349141943801116285e-11 8.748728010587722234e-10 9.691078653243688251e-10 4.854807007311981709e-10 3.400234570437710419e-10 1.327779407144875271e-09 1.728746663424841301e-09 7.619442416999727132e-10 7.543568826132308541e-11 1.059791743535435920e-09 1.420833116060153203e-09 5.428701989937204845e-10 1.842920960671942197e-10 9.999999990287208318e-01 9.194825922778500301e-11 1.198355765717686756e-09 3.055974139070118691e-09 1.028513112803724289e-10 1.028084337462665661e-10 2.441700301473830864e-10 4.407445746155766041e-05 3.168687651365672523e-10 3.769098542734533221e-10 0.000000000000000000e+00 2.499530143501868125e-08 3.871622928947490052e-10 4.949821046717227548e-09 1.564615844948134245e-10 4.373312244816883760e-09
3.110160046111705964e-09 3.044854771559480131e-09 6.017954241821615856e-11 -5.842364660405669589e-11 9.050565734185063759e-11 9.155699235590957823e-10 9.099252829695810304e-10 4.591218260070100141e-10 3.291643947260799814e-10 1.285375158180142794e-09 1.673537037851232137e-09 7.376106263807192205e-10 7.336867548777513870e-11 1.069544670415231980e-09 1.531770850836267644e-09 4.437211306522488314e-10 2.325728291067361317e-10 9.999999990176424713e-01 1.000206831384993162e-10 1.177866600861427274e-09 2.883412397276307255e-09 1.620199950865844103e-10 9.952512147557459322e-11 2.332620034583779266e-10 4.432509903077065796e-05 3.045409624111706370e-10 3.750346059523201003e-10 3.602298191972761511e-10 2.419704610789458995e-08 3.379692796568442990e-10 4.340338541745201410e-09 1.474215849992629793e-10 4.233645203566037117e-09
2.382021597281794038e-09 2.800058131742469288e-09 1.131397528659900742e-10 4.240695132542773873e-11 6.583190981580734823e-11 8.962752405360861630e-10 8.032242535752048405e-10 4.822255763467410625e-10 2.997558902276066552e-10 1.170536002648077014e-09 1.524018370903776145e-09 6.717103474575065912e-10 1.086324561305019199e-10 1.013691871126956551e-09 1.537266227794723215e-09 3.295752538822649289e-10 2.611210440940092129e-10 9.999999991064417726e-01 1.100296395714333618e-10 8.501122757486654304e-10 2.557532087853804588e-09 2.973131895013512526e-11 8.780096832344046635e-11 2.067571189551985179e-10 4.227429693679808902e-05 2.873838984798236484e-10 3.443848535732613749e-10 6.560916786268309595e-10 2.203521162422889743e-08 2.742359728646355598e-10 2.572278620883227256e-09 1.305685351442093324e-10 3.855399026249012784e-09
3.496264100501217628e-10 5.004359300290185773e-10 3.103539265796231599e-11 2.497972016067498128e-11 8.912663905832010596e-12 1.735287779704564945e-10 2.695245501958012700e-10 9.888314572809486832e-11 5.425255055916721037e-11 2.118542645376237417e-10 2.758307223180029777e-10 1.215722552070069271e-10 2.723002955456920533e-11 1.906530741866060649e-10 3.039919208454021852e-10 4.616538237659401086e-11 5.618770452474173302e-11 9.999996585828093698e-01 3.358978337812759475e-11 1.135873111347622208e-10 4.505297071940384895e-10 5.285340979966466323e-11 1.061109961934455072e-10 1.865913169778461933e-10 8.263375169432871266e-04 1.187692178577104799e-10 9.290784928286732023e-11 1.781181694501004276e-10 7.567713221274570155e-07 4.356368406572716715e-11 2.157385021223909335e-10 2.296508477541108580e-11 6.977852226307146928e-10
3.428851476962666285e-10 4.353214945827577875e-10 2.949940552954167398e-11 2.433027192141677575e-11 7.467263866204288902e-12 1.585255238874283138e-10 2.324384790294550049e-10 8.558579490047751362e-11 4.779941575749518640e-11 1.866550045345497445e-10 2.430217056871734697e-10 1.071116972625744585e-10 2.386466175483499348e-11 1.743067698441228284e-10 2.905322492096327735e-10 4.253960089643067842e-11 3.360659747596360277e-11 9.999997291851885350e-01 3.212736945430152169e-11 1.128095264086610792e-10 4.166047769908460051e-10 5.280040696653477038e-11 8.806981533294520082e-11 1.549125469702574429e-10 7.359545537136071187e-04 1.634575772579462838e-10 1.087976259763214134e-10 1.148144466960373269e-10 6.667562480821897423e-07 3.958637777777604673e-11 1.714168138922975142e-10 1.964634298970870045e-11 6.147863210520707027e-10
3.522289780422749259e-10 3.810176503196860427e-10 -5.520208370808306506e-13 -3.140606490409080190e-12 1.317411182656156123e-11 1.241432096684538117e-10 2.014387015858735949e-10 6.296953933281915891e-11 4.238088056969071072e-11 1.654958189248036929e-10 2.154727985970334073e-10 9.496953001125796321e-11 3.580754344763554207e-11 1.601608342088812470e-10 2.437125297602517591e-10 7.514181254668484059e-11 1.570133680918881418e-11 9.999997825908680804e-01 2.916894859685928733e-11 1.014290171592464207e-10 3.722140882566253220e-10 4.390932088321677585e-11 7.368136875827487694e-11 1.297432797700057548e-10 6.594072090632773072e-04 1.360803179696610568e-10 1.203511477297661881e-10 6.445625859912946495e-11 5.911728516187022308e-07 4.592696288935451962e-11 1.413721222459126753e-10 1.750853584388060109e-11 5.450942283599304403e-10
1.771330600620457950e-09 1.676317490001536947e-09 -1.205802095747591557e-10 -1.232077747635659786e-10 8.726310580196784384e-11 4.765426469063579584e-10 7.762935703889344252e-10 2.214163250775572437e-10 1.874691193920878386e-10 7.320601889308925002e-10 9.531301677300033259e-10 4.200916526737687920e-10 2.231876556781777033e-10 7.332919879501859871e-10 1.016627299769152090e-09 4.979298744128813848e-10 7.102779574083186118e-12 9.999999858656991591e-01 -6.783435517123301727e-11 5.703842376023195074e-10 1.655251613818778129e-09 -1.122484377567864141e-10 3.011262021054778742e-11 7.262455462543876621e-11 1.680924720893750817e-04 1.481289385413662954e-10 3.112240264604349111e-10 1.199344839436436388e-10 3.677282326888070824e-06 2.510523593208360625e-10 2.053234787171089856e-09 1.771330600620457988e-11 2.411189517601180521e-09
2.094282152115655236e-09 2.019423083729357142e-09 -3.285201517959015112e-10 -3.307349890547924009e-10 1.031730411901803211e-10 4.776208636102653068e-10 9.417321688507348640e-10 2.596909868623412663e-10 2.216487597956952162e-10 8.655304590884149015e-10 1.126906235471091010e-09 4.966833690668877474e-10 2.638795511665725428e-10 8.963447853809711043e-10 1.129362645706942064e-09 6.160761073512505779e-10 5.598512397856386801e-12 9.999999801922512255e-01 -5.291091678193312239e-11 6.248724406727452129e-10 1.967427776893587041e-09 -1.047524488840708038e-12 3.350851443385048388e-11 8.167700393251055204e-11 1.989889307392007033e-04 1.737757841385942562e-10 3.840408744981451478e-10 1.587701798767225707e-10 4.347729747792100654e-06 2.887645575217583436e-10 2.622236502272481404e-09 1.223060808791752223e-10 2.850801070286770417e-09
